-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2533,-1,2988,-1,2990,2998,2739,2740,2741,2988,-1,2990,-1,3490,-1,2748,2749,2750,2988,-1,2990,2748,2749,2750,-1,2739,2740,2741,-1,-1,2748,2749,2750,-1,-1,-1,-1,3536,2491,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2491,-1,2748,2749,2750,-1,2739,2740,2741,3490,-1,2748,2749,2750,-1,-1,-1,2748,2749,2750,-1,-1,-1,-1,2491,-1,-1,2748,2749,2750,-1,-1,2739,2740,2741,-1,-1,2748,2749,2750,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,49302,49303,49304,49305,2988,-1,2739,2740,-1,-1,3738,3739,3740,2997,-1,2999,2491,-1,-1,2997,-1,2999,2491,2988,-1,2990,-1,-1,2997,-1,2999,2748,2749,2750,-1,2739,2740,2741,-1,-1,-1,-1,-1,-1,-1,-1,2739,2740,2741,2997,-1,2999,-1,2988,-1,3738,3739,3740,2997,-1,2999,2748,2749,2750,2997,-1,2999,-1,-1,-1,2739,2740,2741,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2491,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2988,2748,2749,2750,-1,-1,-1,2491,-1,2739,2740,2741,-1,2491,-1,2739,2740,2741,-1,-1,-1,-1,-1,-1,2491,2997,-1,2999,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2739,2740,2741,2491,-1,2748,2749,2750,3987,-1,-1,2491,-1,-1,2997,-1,2999,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3490,-1,-1,-1,-1,-1,-1,2491,-1,2739,2740,2741,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3034,-1,-1,2997,2998,2999,2491,-1,2739,2740,2741,2988,-1,2990,2739,2740,2741,2988,-1,2990,-1,-1,2748,2749,2750,2739,2740,2741,-1,2491,2748,2749,2750,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2739,2740,2741,2997,-1,2999,-1,-1,2739,2740,2741,-1,-1,-1,-1,3490,-1,-1,-1,-1,-1,2491,-1,-1,3738,3739,3740,-1,-1,-1,-1,2739,2740,2741,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3031,-1,2739,2740,2741,2988,-1,2748,2749,2750,-1,2988,-1,2990,-1,3738,3739,3740,-1,2997,-1,2999,2988,-1,2990,2739,2740,2741,2998,2999,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2988,2748,2749,2750,2491,-1,2491,-1,2988,-1,2748,2749,2750,-1,3738,3739,3740,-1,-1,-1,2739,2740,2741,2491,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2491,-1,-1,2997,-1,-1,2491,-1,-1,-1,-1,3987,-1,-1,-1,-1,-1,-1,2491,2739,2740,2741,-1,2990,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2739,2740,2741,2740,2741,2491,-1,2997,-1,2999,-1,-1,-1,-1,-1,-1,-1,-1,-1,2739,2740,2741,-1,-1,-1,-1,-1,2491,-1,-1,-1,-1,-1,2748,2749,2750
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2739,2740,2741,-1,-1,-1,2739,2740,2741,2749,2750,-1,-1,-1,-1,2491,2748,2749,2750,2740,2741,-1,2990,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2988,-1,2990,-1,2739,2740,2741,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2988,-1,2491,-1,-1,-1,-1,2739,2740,2741,-1,-1,2491,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2748,2749,2750,2491,2988,2989,2990,-1,2999,2491,-1,2491,2739,2740,2741,2998,2999,-1,2990,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,49310,49311,49312,49313,-1,811,812,-1,2533,-1,2988,-1,2748,2749,2750,2491,-1,2748,2749,2750,-1,-1,-1,2491,-1,-1,2739,2740,2741,-1,-1,-1,-1,-1,-1,-1,2739,2740,2741,2491,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3031,-1,2997,2998,2739,2740,2741,2491,-1,-1,2739,2740,2741,2740,2741,-1,2990,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,49559,49560,49561,49562,-1,-1,2532,-1,2782,-1,-1,2532,2997,-1,2739,2740,2741,2997,-1,2999,-1,-1,2739,2740,2741,-1,2491,-1,-1,-1,-1,-1,-1,-1,2491,-1,-1,-1,2739,2740,2741,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2988,-1,2739,2740,2741,2749,2750,-1,2990,-1,2990,4527,49310,49311,49311,49312,49313,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2532,-1,2533,-1,2988,-1,2491,-1,-1,-1,-1,-1,-1,-1,-1,2739,2740,2741,-1,-1,-1,2491,-1,2739,2740,2741,-1,-1,2988,-1,-1,-1
